"","demvotesh","demelected","demmvlag","year","campaign_funding"
"6845",25.83397,0,-0.3852055,2002,1919.25369442253
"6846",37.84768,0,-0.3877079,2002,625.040207882851
"6847",42.84782,0,-0.1293017,2002,2809.58745738204
"6848",65.34095,1,0.3154477,2002,1381.3472791868
"6849",NA,NA,NA,NA,NA
"6850",52.40575,1,0.0837435,2002,2896.76011583377
"6851",35.20079,0,-0.0836554,2002,1282.04040009898
"6852",25.94726,0,-0.5047651,2002,1483.64897724618
"6853",41.22484,1,0.6591225,2002,3060.65183192929
"6854",32.48015,0,-0.3842012,2002,1806.64683126828
"6855",27.55426,0,-0.4426687,2002,2738.729522587
"6856",59.47968,1,0.1740961,2002,2618.21810718438
"6857",27.18335,0,-0.4248429,2002,1891.81746703917
"6858",29.18927,0,-0.4479339,2002,1712.22174886696
"6859",73.99184,1,0.5285673,2002,3392.5291987811
"6860",74.05717,1,0.530327,2002,293.409580851249
"6861",76.33433,1,0.7363825,2002,5061.92172267991
"6862",35.61415,0,-0.0903997,2002,1964.83964027693
"6863",68.96716,1,0.325726,2002,4775.64680344737
"6864",27.81856,1,0.3379229,2002,3764.08646509689
"6865",33.41109,0,-0.3959888,2002,1668.33147099907
"6866",31.13102,0,-0.4248507,2002,1488.11193115747
"6867",51.13931,1,0.2264226,2002,1107.164836823
"6868",42.17115,0,-0.400165,2002,590.066558589113
"6869",74.12189,1,0.1310104,2002,2528.97160172575
"6870",46.17493,0,-0.3369231,2002,6542.21688882458
"6871",32.40588,0,-0.4126272,2002,830.120831663553
"6872",62.68589,1,0.2029481,2002,3348.97302811279
"6873",25.76105,0,-0.475014,2002,2306.55699247539
"6874",66.75164,1,0.4311866,2002,1181.42293417072
"6875",63.81865,1,0.3746517,2002,5079.17734369025
"6876",54.74861,1,0.1368595,2002,4240.37203605991
"6877",86.42729,1,0.7650126,2002,1758.15154013432
"6878",87.77001,1,0.9600096,2002,1939.33458931586
"6879",35.44392,0,-0.1801256,2002,3474.08747904132
"6880",48.62853,1,0.3258531,2002,2844.22695680621
"6881",33.90768,0,-0.2962637,2002,720.81349054442
"6882",37.39954,0,-0.2051053,2002,4153.51471348471
"6883",28.91524,0,-0.9942577,2002,921.884658530063
"6884",55.60478,1,0.3284373,2002,1113.71701250361
"6885",73.47954,1,0.4330195,2002,5915.92320217738
"6886",50.94942,1,0.0705508,2002,3299.41794385176
"6887",99.92789,1,0.9970762,2002,6505.35909239015
"6888",42.63626,0,-0.0650047,2002,354.215332677044
"6889",51.40965,0,-0.4303794,2002,1025.22152970273
"6890",39.85523,1,0.3882226,2002,3426.9134891531
"6891",59.90344,1,0.3344081,2002,1104.69685908167
"6892",76.30027,1,0.3848837,2002,4737.16515252966
"6893",31.28202,0,-0.3745222,2002,3668.78274599098
"6894",29.66739,0,-0.7957429,2002,6085.26424953867
"6895",85.87045,1,0.1928762,2002,6040.43925243486
"6896",66.97804,1,0.4576775,2002,3238.16729135468
"6897",45.62138,0,-0.485327,2002,1652.25529515544
"6898",19.91332,0,-0.8934005,2002,1601.16927322055
"6899",33.82225,0,-0.2925687,2002,3648.18964647005
"6900",52.08302,0,-0.3270361,2002,1958.10862911003
"6901",63.72845,1,0.4802096,2002,1452.60632984819
"6902",65.91719,1,0.2636714,2002,1130.1172649485
"6903",26.48319,0,-0.4049233,2002,5007.06684529416
"6904",70.13812,1,0.4452645,2002,1337.26518968733
"6905",83.80978,1,0.9994977,2002,2766.30093203158
"6906",56.44611,1,0.123886,2002,1182.95913434734
"6907",60.84797,1,0.8217413,2002,4465.87144305194
"6908",24.33158,0,-0.4591615,2002,3593.96101753015
"6909",57.82096,1,0.2245471,2002,2618.96129665583
"6910",40.26217,0,-0.0960324,2002,2420.50651125027
"6911",27.67912,0,-0.8810799,2002,4069.85444482505
"6912",58.60447,1,0.195518,2002,3833.95147244898
"6913",84.3715,1,0.6910448,2002,2586.89894718311
"6914",51.55291,1,0.1048943,2002,919.308435740753
"6915",20.72647,0,-0.3648202,2002,4493.97860507792
"6916",31.90916,0,-0.1942154,2002,1394.12825865355
"6917",51.36383,1,0.2354596,2002,1304.06620474731
"6918",76.91311,1,0.5433756,2002,1886.36651532908
"6919",25.30742,0,-0.5371255,2002,2489.34278610067
"6920",35.02301,0,-0.2420015,2002,1512.9114925722
"6921",47.20429,0,-0.2052252,2002,2588.14977848253
"6922",64.6642,1,0.2510782,2002,4468.59913229934
"6923",54.75948,1,0.2158484,2002,6488.13815037684
"6924",22.7626,0,-0.4688017,2002,1076.43207738509
"6925",61.09937,1,0.2944521,2002,2226.8081986834
"6926",71.09441,1,0.7807609,2002,960.240410219779
"6927",95.16495,1,0.4768045,2002,1254.89601048144
"6928",74.26325,1,0.8352737,2002,2219.52522786404
"6929",NA,NA,NA,NA,NA
"6930",NA,NA,NA,NA,NA
"6931",36.84481,0,-0.4177231,2002,1284.01325988544
"6932",49.42659,1,0.1460202,2002,3891.25596704669
"6933",28.98473,0,-0.2123296,2002,3529.86522124049
"6934",96.09983,1,0.9541608,2002,4152.44268339397
"6935",36.48,0,-0.3851861,2002,2198.79059137429
"6936",30.461,0,-0.3394236,2002,793.192271804265
"6937",59.81351,1,0.2928869,2002,2751.72166964666
"6938",65.75964,1,0.3970079,2002,3477.5180219746
"6939",28.13105,0,-0.8419811,2002,521.352114554221
"6940",55.64297,1,0.1190221,2002,742.425310633909
"6941",50.07123,1,0.0407838,2002,2766.60171730219
"6942",61.68966,1,0.1576678,2002,5582.38144857067
"6943",33.10408,0,-0.2368059,2002,2984.32487165766
"6944",32.20554,0,-0.1844443,2002,1039.28611753707
"6945",64.19946,1,0.3362137,2002,2381.92253206946
"6946",74.07478,1,0.4557069,2002,4166.29660435985
"6947",37.34281,0,-0.2659406,2002,1319.90586186776
"6948",58.52116,1,0.2672125,2002,2093.21671519454
"6949",99.71239,1,0.7556412,2002,3591.27304157526
"6950",39.95699,0,-0.0257049,2002,868.61875396183
"6951",70.21966,1,0.8261167,2002,1754.78840388116
"6952",30.62848,0,-0.3325712,2002,2073.43648325365
"6953",66.00906,1,0.0279603,2002,838.213986807995
"6954",62.82356,1,0.2783272,2002,2625.06922717933
"6955",86.32213,1,0.2295545,2002,3785.34195972846
"6956",64.20741,1,0.2660097,2002,1008.19704990134
"6957",23.8939,0,-0.4935261,2002,1954.66942154192
"6958",36.21207,0,-0.3825031,2002,3246.37436902974
"6959",36.81475,0,-0.227185,2004,1655.95407401373
"6960",28.4585,0,-0.3922964,2004,2465.95464674583
"6961",38.74947,0,-0.0210679,2004,532.572624663977
"6962",25.13569,0,-0.8671889,2004,5935.4692851618
"6963",72.96875,1,0.4857433,2004,1476.95080636858
"6964",74.97118,1,0.8487875,2004,1733.28713403542
"6965",22.3583,0,-0.5723043,2004,1264.56985970349
"6966",36.22484,0,-0.0357039,2004,1884.44672700459
"6967",38.45501,0,-0.2336808,2004,2556.83680585153
"6968",70.11916,1,0.3956104,2004,2785.75828339931
"6969",38.19415,0,-0.2491638,2004,877.751535435047
"6970",62.05532,1,0.2194417,2004,1502.89808969049
"6971",36.19955,0,-0.2973736,2004,1499.08675959972
"6972",66.56773,1,0.336724,2004,1291.17227549133
"6973",58.16929,1,0.8584354,2004,3164.21872770701
"6974",38.09337,0,-0.9889762,2004,807.038907088254
"6975",66.92064,1,0.3166897,2004,2031.72048068618
"6976",33.14992,0,-0.3647904,2004,828.784854329265
"6977",34.84306,0,-0.2800973,2004,792.868947407168
"6978",34.60629,0,-0.3288185,2004,3882.09508522108
"6979",71.36157,1,0.4406284,2004,3607.21468392028
"6980",72.64902,1,0.370762,2004,3045.00129100916
"6981",76.08231,1,0.4427429,2004,3211.84668859267
"6982",82.9496,1,0.6707824,2004,2568.89942998764
"6983",84.54785,1,0.6623651,2004,2906.66983297992
"6984",65.714,1,0.5118692,2004,3083.99740661572
"6985",38.77209,0,-0.2062936,2004,4720.85404871357
"6986",68.03352,1,0.4336964,2004,2825.43465586562
"6987",71.61464,1,0.4899896,2004,6313.59209607773
"6988",69.76723,1,0.4002202,2004,3754.04603614194
"6989",72.02876,1,0.347544,2004,1370.88618364168
"6990",70.89164,1,0.3721594,2004,1931.94164516803
"6991",66.72998,1,0.4105803,2004,2673.25403843371
"6992",67.48772,1,0.0789557,2004,1621.10928143115
"6993",27.22346,0,-0.3726569,2004,2026.00776697348
"6994",53.4026,1,0.2942223,2004,5160.31327007144
"6995",26.82786,0,-0.4425192,2004,5980.95990098769
"6996",63.02984,1,0.2043373,2004,1714.87987494434
"6997",33.89749,0,-0.3342054,2004,592.529125395669
"6998",35.57773,0,-0.3386067,2004,2243.93864429199
"6999",42.80215,0,-0.3028088,2004,3654.95668071136
"7000",62.27497,1,0.2392575,2004,2141.30086242684
"7001",70.95132,1,0.4824052,2004,3036.58036906694
"7002",64.62733,1,0.2914243,2004,2842.35789467252
"7003",71.24252,1,0.4074238,2004,3436.73716670064
"7004",80.21021,1,0.6230389,2004,1705.02986012178
"7005",85.0142,1,0.41331,2004,4918.33233341892
"7006",88.576,1,0.684514,2004,2718.93300263891
"7007",74.49233,1,0.4807365,2004,4580.22266745378
"7008",82.33736,1,0.5814018,2004,3247.77520667101
"7009",61.95932,1,0.2634416,2004,1387.59647755787
"7010",75.05338,1,0.4975291,2004,3116.48657504086
"7011",60.6993,1,0.1398171,2004,4397.21002885105
"7012",32.06796,0,-0.3817055,2004,1504.50511758489
"7013",31.86384,0,-0.3882103,2004,1850.85503555285
"7014",66.36654,1,0.3592771,2004,1860.19688069918
"7015",35.00131,0,-0.3209699,2004,4623.43277693258
"7016",33.39277,0,-0.3250807,2004,1340.9880815066
"7017",32.574,0,-0.2718464,2004,684.02349925778
"7018",60.38076,1,0.2586993,2004,1339.70670098057
"7019",32.15332,0,-0.4000356,2004,3273.51124913577
"7020",34.90899,0,-0.7722148,2004,2792.63120241459
"7021",37.10054,0,-0.3198592,2004,3075.45643425261
"7022",61.6108,1,0.1859282,2004,2230.97540476208
"7023",27.57794,0,-0.4439678,2004,968.144306791917
"7024",66.13604,1,0.2441126,2004,3390.01944003632
"7025",73.49759,1,0.3668281,2004,2643.57032144489
"7026",67.20239,1,0.2332597,2004,3310.47925406466
"7027",50.55229,0,-0.3453334,2004,3011.35433200861
"7028",44.78166,0,-0.1326951,2004,1927.92871204354
"7029",27.03734,0,-0.4468938,2004,897.397146667038
"7030",39.09812,0,-0.3685206,2004,1748.3067119987
"7031",42.79314,0,-0.0006999,2004,1761.32955789462
"7032",72.98084,1,0.3358157,2004,2369.61540716906
"7033",45.76557,0,-0.0818026,2004,3091.09086626975
"7034",72.43772,1,0.360372,2004,1036.96019941009
"7035",47.5649,0,-0.2886024,2004,619.733984452972
"7036",38.17344,0,-0.1098571,2004,4392.4511067777
"7037",29.69175,0,-0.453554,2004,1953.8586524023
"7038",23.45638,0,-0.4919365,2004,1554.57104790888
"7039",61.6468,1,0.3380643,2004,4356.32837635305
"7040",99.24034,1,0.1857412,2004,225.802151842459
"7041",34.05873,0,-0.0166489,2004,1368.32929334048
"7042",35.58912,0,-0.3071057,2004,1776.4033966608
"7043",39.47747,0,-0.3027384,2004,541.361018026856
"7044",44.69919,0,-0.0957767,2004,2652.48296497992
"7045",34.64709,0,-0.2630112,2004,2668.25211930176
"7046",31.95827,0,-0.7888018,2004,1158.08780944025
"7047",99.59091,1,0.9987173,2004,2779.64104699984
"7048",35.27315,0,-0.4049751,2004,535.053051807171
"7049",35.29469,0,-0.2241439,2004,1606.23706157066
"7050",62.88323,1,0.0102372,2004,3582.51443870002
"7051",63.75714,1,0.5405848,2004,4832.22925426774
"7052",24.44979,0,-0.5666174,2004,3379.21239589566
"7053",25.70561,0,-0.4568514,2004,1585.32669662014
"7054",42.60415,0,-0.0323287,2004,2859.16925510575
"7055",51.81145,0,-0.1037684,2004,1262.00737435542
"7056",62.96717,1,0.4793867,2004,851.408583650923
"7057",62.7702,1,0.1618401,2004,3914.90819349406
"7058",30.45223,0,-0.1963413,2004,1495.79889746908
"7059",29.26303,0,-0.3913678,2004,3810.97792650566
"7060",84.86091,1,0.6495404,2004,3140.65701252489
"7061",88.49163,1,0.6460301,2004,4145.8197806705
"7062",83.7137,1,0.6455929,2004,3529.85675301751
"7063",76.17948,1,0.3795026,2004,1719.47978584939
"7064",44.17086,0,-0.3018082,2004,880.326695568422
"7065",86.13245,1,0.6796315,2004,3290.26028774724
"7066",51.69956,0,-0.1485542,2004,785.128874443186
"7067",75.74293,1,0.4343564,2004,6330.40435254129
"7068",35.85618,0,-0.3761737,2004,3213.32450046528
"7069",41.32866,0,-0.2863972,2004,3586.51389252073
"7070",69.46148,1,0.3849069,2004,6196.23912500727
"7071",34.97626,0,-0.4051909,2004,1349.41594146474
"7072",31.37088,0,-0.482735,2004,1217.93755976128
"7073",38.94748,0,-0.341303,2004,782.000761543358
"7074",30.91621,0,-0.4122874,2004,4131.51335069317
"7075",60.67606,1,0.2483842,2004,1277.96282095241
"7076",30.64233,0,-0.0958756,2004,1773.38705195113
"7077",68.28572,1,0.3592158,2004,2273.33073646424
"7078",44.53857,0,-0.0468433,2004,5529.05789353573
"7079",30.78576,0,-0.2868709,2004,2302.92331816297
"7080",28.29763,0,-0.4521669,2004,2194.40287540823
"7081",25.95685,0,-0.467927,2004,4244.16757234236
"7082",31.28958,0,-0.2939085,2004,193.247586213031
"7083",54.35331,1,0.0898176,2004,2853.55440408669
"7084",44.54978,0,-0.0528297,2004,2613.7568989286
"7085",48.96247,1,0.0501966,2004,4575.28664540979
"7086",43.26435,0,-0.1450765,2004,1764.76183077595
"7087",39.15053,0,-0.0645023,2004,434.840052244889
"7088",55.20753,1,0.0837188,2004,2843.25128554175
"7089",39.02361,0,-0.1169309,2004,1601.30541333013
"7090",36.64363,0,-0.2436607,2004,2671.27959497
"7091",41.2762,0,-0.2290155,2004,2604.79834319912
"7092",54.81937,1,0.0328777,2004,1582.40120355478
"7093",31.0742,0,-0.2358311,2004,6114.26684773245
"7094",32.60644,0,-0.3050933,2004,5129.67832468068
"7095",32.08488,0,-0.4046901,2004,1354.16332555594
"7096",37.79932,0,-0.0322254,2004,2232.06048838363
"7097",43.88785,1,0.0356654,2004,2562.43332485377
"7098",58.60462,0,-0.7195435,2004,2021.98899486894
"7099",6.691977,0,-0.8147367,2004,5144.37407931907
"7100",79.00932,1,0.3791891,2004,4166.80989982218
"7101",50.24814,0,-0.8668436,2004,1913.47164624083
"7102",24.61217,1,0.0056476,2004,1050.58670630515
"7103",19.37304,0,-0.8404278,2004,4795.42793549795
"7104",45.03926,1,0.7363847,2004,1456.46750989798
"7105",59.73632,1,0.2761321,2004,4059.58492762222
"7106",58.03207,1,0.0401349,2004,1773.90216700677
"7107",24.06978,0,-0.5351878,2004,2828.83427595183
"7108",66.62125,1,0.0858803,2004,868.099811282099
"7109",63.38926,1,0.3153699,2004,2871.38546014361
"7110",75.1581,1,0.5774462,2004,3997.81410713363
"7111",68.67012,1,0.3874939,2004,3066.63866947726
"7112",29.46083,0,-0.3231058,2004,2510.60737307695
"7113",73.38307,1,0.4714476,2004,1078.39125639549
"7114",74.78066,1,0.0421845,2004,2062.62462479566
"7115",99.0153,1,0.35183,2004,3207.07219549909
"7116",98.72916,1,0.9826664,2004,762.458245446777
"7117",70.49469,1,0.9765401,2004,4025.36360380457
"7118",77.74102,1,0.979847,2004,2076.90291400358
"7119",66.98708,1,0.2611924,2004,1991.21913231058
"7120",69.86665,1,0.3664396,2004,2475.97273751324
"7121",73.57315,1,0.9647317,2004,2560.96485503778
"7122",98.67386,1,0.9911888,2004,4218.15780941661
"7123",99.02638,1,0.989099,2004,1692.14068404235
"7124",65.86555,1,0.3846071,2004,3319.34839567266
"7125",65.56804,1,0.3657465,2004,2270.45799603425
"7126",28.93494,0,-0.4270301,2004,2969.04241215697
"7127",31.47906,0,-0.4164584,2004,2424.04775474793
"7128",34.76847,0,-0.3803763,2004,731.565091370914
"7129",67.16777,1,0.8311979,2004,2488.13593304367
"7130",32.42608,0,-0.3985626,2004,4368.43224173562
"7131",36.31026,0,-0.2104211,2004,306.516742156552
"7132",36.90086,0,-0.371232,2004,1902.93618575296
"7133",39.54354,0,-0.1821722,2004,1032.78854279161
"7134",29.53855,0,-0.2779079,2004,1053.96464896708
"7135",41.04353,0,-0.17535,2004,1592.71696457815
"7136",69.32043,1,0.3847807,2004,3809.31760293909
"7137",78.16055,1,0.8321674,2004,965.265273642887
"7138",83.93472,1,0.6800433,2004,4164.30164869619
"7139",71.34169,1,0.4648821,2004,2016.46442279819
"7140",35.51496,0,-0.268458,2004,1111.15026503639
"7141",40.31398,0,-0.1110263,2004,4501.17972775917
"7142",35.29335,0,-0.4414283,2004,3033.90944512679
"7143",57.48112,1,0.2831027,2004,5124.95304541423
"7144",69.67014,1,0.4113609,2004,4889.05011789018
"7145",45.94326,0,-0.2227857,2004,1650.45210303199
"7146",66.06949,1,0.3063191,2004,4472.26950530006
"7147",65.22028,1,0.3741613,2004,3812.46785340414
"7148",58.37829,1,0.1239007,2004,1564.02431268797
"7149",64.77377,1,0.5397546,2004,3100.66609897171
"7150",75.2924,1,0.4301955,2004,1638.14474503221
"7151",32.97424,0,-0.3610285,2004,2762.6131267429
"7152",52.85554,1,0.2012297,2004,4137.1633422394
"7153",66.19805,1,0.3698332,2004,1996.65594224732
"7154",55.19222,1,0.3351829,2004,1741.82822048327
"7155",34.7524,0,-0.2784832,2004,1312.08000029764
"7156",28.28792,0,-0.5181299,2004,735.917434493153
"7157",26.62452,0,-0.4484789,2004,4053.7090679401
"7158",33.84338,0,-0.3965254,2004,2681.87943978681
"7159",32.77717,0,-0.31953,2004,1981.56229231998
"7160",42.99624,0,-0.853501,2004,75.4487978102203
"7161",36.15092,0,-0.3033081,2004,2740.05505485384
"7162",10.56785,0,-0.9317045,2004,456.058547302395
"7163",65.98085,1,0.1099621,2004,2264.98296091881
"7164",27.47639,0,-0.543663,2004,1503.23916107036
"7165",40.40206,0,-0.1883806,2004,5269.88457913432
"7166",36.56037,0,-0.1962593,2004,2357.80833545711
"7167",38.17254,0,-0.1595125,2004,2197.92465446996
"7168",75.00401,1,0.8547367,2004,3442.90833283508
"7169",32.69716,0,-0.4093567,2004,1387.09983586554
"7170",34.65431,0,-0.3110114,2004,2568.07131831246
"7171",32.28135,0,-0.3403652,2004,1255.49757047176
"7172",41.10582,0,-0.212043,2004,2762.08636098215
"7173",66.90434,1,0.3556493,2004,2055.33481871141
"7174",41.659,0,-0.1703588,2004,1838.55093033952
"7175",69.46394,1,0.3624895,2004,1362.34233513859
"7176",67.53171,1,0.39527,2004,4205.07971061265
"7177",96.87891,1,0.6890352,2004,1743.54344329832
"7178",31.01702,0,-0.4598319,2004,393.591627671537
"7179",59.24772,1,0.2438255,2004,1572.72558303316
"7180",75.85385,1,0.6012337,2004,1924.216585234
"7181",45.52851,0,-0.1068374,2004,1472.87459453212
"7182",39.80442,0,-0.1250803,2004,2668.86066287326
"7183",56.2002,1,0.0164014,2004,6075.74612142955
"7184",66.62447,1,0.1802143,2004,2146.48827242241
"7185",37.03621,0,-0.446644,2004,1503.70788615555
"7186",62.95266,1,0.1300819,2004,1687.20210282957
"7187",71.33298,1,0.8464781,2004,2732.15735659405
"7188",80.9444,1,0.4658537,2004,3308.26550346711
"7189",80.50883,1,0.5759525,2004,4267.7855082433
"7190",71.31995,1,0.3141559,2004,1502.22025300087
"7191",91.4947,1,0.9565816,2004,1727.4854186955
"7192",94.03429,1,0.7400972,2004,1432.57295911664
"7193",86.26302,1,0.9161241,2004,2158.49573760926
"7194",41.0063,0,-0.4131233,2004,752.447207328786
"7195",81.05909,1,0.5050479,2004,906.595609733308
"7196",91.1325,1,0.7691638,2004,219.446255374164
"7197",95.21527,1,0.8414727,2004,3358.28450750665
"7198",76.15317,1,0.2818165,2004,2048.63077074498
"7199",69.76787,1,0.8408036,2004,2653.69192823045
"7200",33.26447,0,-0.439958,2004,1616.08479139345
"7201",33.69999,0,-0.4933134,2004,3653.59175449323
"7202",70.77518,1,0.5017546,2004,579.552241162213
"7203",67.16486,1,0.3131842,2004,2412.03277777674
"7204",33.87066,0,-0.707024,2004,868.015246279665
"7205",44.37383,0,-0.5120981,2004,2341.79678195606
"7206",50.66704,0,-0.4157453,2004,1742.74159656824
"7207",72.61138,1,0.249111,2004,4895.55238109345
"7208",40.79751,0,-0.5184017,2004,913.155245550291
"7209",63.97909,1,0.2890727,2004,3170.97223549628
"7210",62.29507,1,0.3208952,2004,4423.61590544265
"7211",29.30067,0,-0.9069508,2004,2414.00974944242
"7212",64.09764,1,0.2503633,2004,807.906371365309
"7213",41.17416,0,-0.4037987,2004,3368.12454532722
"7214",26.85008,0,-0.9040759,2004,2798.47775998229
"7215",73.18738,1,0.4380693,2004,2813.72823121283
"7216",44.45555,0,-0.0900184,2004,2959.3365806005
"7217",29.76265,0,-0.4658788,2004,3231.63090901561
"7218",35.85002,0,-0.2145569,2004,3244.54369223928
"7219",45.09775,0,-0.1269208,2004,2882.13117333029
"7220",66.82657,1,0.3255311,2004,4788.0987911715
"7221",58.78897,1,0.1233099,2004,4357.24229408696
"7222",59.56295,1,0.048115,2004,1547.52698864408
"7223",40.09998,0,-0.2959843,2004,1601.56778976153
"7224",28.28577,0,-0.4809856,2004,2405.04069753312
"7225",37.71193,0,-0.1754295,2004,4083.79949717283
"7226",41.39692,0,-0.350397,2004,4864.21898024028
"7227",32.95409,0,-0.3952851,2004,1375.81030854467
"7228",99.93526,1,0.1895937,2004,1842.11529275459
"7229",35.03975,0,-0.4037654,2004,3096.56422333045
"7230",30.99206,0,-0.4162146,2004,1934.25563253938
"7231",68.12594,1,0.4798368,2004,727.425991297078
"7232",60.02744,1,0.5025693,2004,3768.04542627107
"7233",38.03474,0,-0.2877169,2004,2625.86511157055
"7234",67.42974,1,0.3793432,2004,3311.9552742247
"7235",37.25161,0,-0.4430225,2004,3495.38271241902
"7236",39.97873,0,-0.3317783,2004,2955.57280154243
"7237",33.45271,0,-0.3773795,2004,669.933729219511
"7238",77.19347,1,0.1746483,2004,4105.57931595442
"7239",37.54205,0,-0.1345258,2004,5156.28562680952
"7240",65.8904,1,0.4824378,2004,3858.51025540828
"7241",33.94448,0,-0.2982092,2004,1731.42364005858
"7242",57.50752,1,0.286923,2004,1999.10397920091
"7243",25.6336,0,-0.4610043,2004,2453.28115457026
"7244",70.85613,1,0.4001668,2004,2349.21769869653
"7245",60.97773,1,0.2946209,2004,1493.23819594966
"7246",52.86471,1,0.0964948,2004,4111.34374705926
"7247",86.27242,1,0.739753,2004,3198.4507567423
"7248",88.03666,1,0.7554003,2004,2970.78951970157
"7249",39.91158,0,-0.7767164,2004,3730.08539129637
"7250",35.90208,0,-0.291072,2004,5702.28281509699
"7251",48.97705,0,-0.027355,2004,2563.38249950681
